ImdbID,Name,Directors,OriginCountries,Languages,Genres,Rating
tt27561990,Dasham Avatar, Srijit Mukherji , India , Bengali , Action Thriller ,5.8
tt11497716,The Legend," Jerry, Joseph D. Sami ", India , Tamil , Action Drama Romance Thriller ,4.8
tt9636732,Israelism," Erin Axelman, Sam Eilertsen ", United States , English , Documentary ,7.6
tt14415204,Never Let Go, Alexandre Aja ," United States, Canada, France ", English , Horror Thriller ,5.5
tt6495056,Migration," Benjamin Renner, Guylo Homsy ", United States , English , Animal Adventure Computer Animation Adventure Animation Comedy Family ,6.6
tt11851548,Orphan: First Kill, William Brent Bell ," Canada, United States "," English, Estonian, French, Italian ", Psychological Drama Psychological Horror Serial Killer Slasher Horror Crime Drama Horror Mystery Thriller ,5.9
tt21825858,Call Me Chihiro, Rikiya Imaizumi , Japan , Japanese , Drama ,6.9
tt32903026,Jung Kook: I Am Still, Park Jun-soo , South Korea , Korean , Music Documentary Documentary Music ,8.2
tt5755238,Leo," Robert Marianetti, Robert Smigel, David Wachtenheim "," Australia, United States ", English , Computer Animation Satire Adventure Animation Comedy Family Musical ,7.0
tt8912936,DC League of Super-Pets," Jared Stern, Sam J. Levine "," United States, Australia, Canada "," English, Spanish ", Computer Animation Superhero Action Adventure Animation Comedy Crime Family Fantasy Sci-Fi ,7.1
tt15516726,Selfiee, Raj Mehta , India , Hindi , Action Comedy Drama Thriller ,5.7
tt33336815,Stopping the Steal, Dan Reed , United States , English , Documentary ,7.5
tt11893676,Lord of Misrule, William Brent Bell ," United Kingdom, Ireland ", English , Folk Horror Horror ,5.3
tt9731386,Rogue Agent," Declan Lawn, Adam Patterson "," United Kingdom, Germany, United States ", English , Spy Action Adventure Drama Mystery Thriller ,6.4
tt14209916,Cocaine Bear, Elizabeth Banks ," United States, Netherlands, New Zealand, Ireland, United Kingdom ", English , Dark Comedy True Crime Comedy Crime Thriller ,5.9
tt27156546,Child Star," Demi Lovato, Nicola Marsh ", United States , English , Documentary ,6.6
tt13153494,Punch, Welby Ings , New Zealand ," English, Maori ", Drama Romance Sport ,6.3
tt24785544,Crypto Boy, Shady El-Hamus , Netherlands , Dutch , Drama ,5.7
tt26440619,Afire, Christian Petzold , Germany , German , Comedy Drama Romance ,7.1
tt33291011,#Lifestories, Ujjwal Kashyap , India , Telugu , Drama ,8.5
tt16437278,The Strays, Nathaniel Martello-White , United Kingdom , English , Psychological Thriller Drama Mystery Thriller ,4.9
tt21109538,Hansan: Rising Dragon, Han-min Kim , South Korea ," Korean, Japanese ", Period Drama Action Drama History War ,6.6
tt33034103,Am I Racist?, Justin Folk , United States , English , Dark Comedy Satire Comedy Documentary ,6.9
tt21113962,"20,000 Species of Bees", Estibaliz Urresola Solaguren , Spain ," Spanish, Basque, French ", Drama ,7.0
tt13186604,Uglies, McG , United States , English , Dystopian Sci-Fi Teen Adventure Action Adventure Drama Fantasy Sci-Fi ,4.7
tt23334464,10 Days of a Good Man, Uluç Bayraktar , Turkey , Turkish , Psychological Thriller Crime Drama Mystery Thriller ,6.5
tt21626774,Sector 36, Aditya Nimbalkar , India , Hindi , Thriller ,7.2
tt9688874,Tiger Nageswara Rao, Vamsee , India ," Telugu, Kannada, Tamil ", Period Drama Action Crime Drama Thriller ,6.0
tt28494829,Officer Black Belt, Joo-hwan Kim , South Korea , Korean , Buddy Comedy Buddy Cop Martial Arts Action Comedy Crime ,6.8
tt7148264,42 segundos," Àlex Murrull, Dani de la Orden "," Spain, Andorra "," Spanish, Catalan, Italian, English, Croatian ", Biography Drama Sport ,6.6
tt28513338,Raktabeej," Shiboprosad Mukherjee, Nandita Roy ", India , Bengali , Thriller ,7.5
tt32880190,Kalinga, Dhruva Vaayu , India , Telugu , Horror ,8.8
tt32898016,Wynonna Earp: Vengeance, Paolo Barzman ," United States, Canada ", English , Action Thriller ,5.8
tt16442822,"Love to Love You, Donna Summer"," Brooklyn Sudano, Roger Ross Williams ", United States , English , Documentary Music ,6.5
tt14781036,Inside, Vasilis Katsoupis ," Greece, Germany, Belgium ", English , Psychological Drama Drama Thriller ,5.5
tt33291871,Mathu Vadalara 2, Ritesh Rana , India , Telugu , Action Comedy Crime ,7.0
tt28783466,Jongole Mitin Mashi, Arindam Sil , India , Bengali , Adventure Mystery Thriller ,6.3
tt31100572,Utsavam, Arjun Sai , India , Telugu , Drama ,9.0
tt12015102,Vikrant Rona, Anup Bhandari , India , Kannada , Action Crime Drama Mystery Thriller ,6.9
tt28185525,Bagha Jatin, Arun Roy , India , Bengali , Action Biography Drama History ,5.8
tt32089590,Bhale Unnade, Siva Sai Vardhan , India , Telugu , Comedy ,9.0
tt12573480,Hold Your Breath," Karrie Crouse, William Joines ", United States , English , Psychological Thriller Drama Horror Thriller ,5.3
tt14454876,Golda, Guy Nattiv ," United Kingdom, United States "," English, Hebrew, Arabic ", Docudrama Political Drama Biography Drama History War ,5.9
tt0327785,The Killer's Game, J.J. Perry ," Spain, United States, United Kingdom ", English , Action Comedy Thriller ,5.7
tt15980138,Kishkindha Kaandam, Dinjith Ayyathan , India , Malayalam , Drama Mystery Thriller ,8.6
tt9015168,River Road, Rob Willey , Canada , English , Drama Thriller ,6.4
tt27125266,Ghost, Srini , India , Kannada , Action Thriller ,6.3
tt11531182,A.R.M, Jithin Lal , India ," Malayalam, Hindi, Tamil, Kannada, Telugu ", Action Adventure Comedy Drama ,7.6
tt21307994,Skinamarink, Kyle Edward Ball , United States , English , Supernatural Horror Horror Mystery ,4.7
tt26315142,Totem, Lila Avilés ," Mexico, France, Denmark, Netherlands "," Spanish, English ", Drama ,7.0
tt21800162,There's Still Tomorrow, Paola Cortellesi , Italy ," Italian, English ", Comedy Drama ,7.7
tt28349451,The Shadow Strays, Timo Tjahjanto ," Indonesia, United States "," Indonesian, English, Japanese, Chinese ", Gangster Gun Fu Martial Arts One-Person Army Action Samurai Action Crime Thriller ,6.5
tt14229154,The Breach, Rodrigo Gudiño , Canada , English , Body Horror Horror Mystery ,4.9
tt15654328,Leo, Lokesh Kanagaraj , India , Tamil , One-Person Army Action Action Crime Drama Thriller ,7.2
tt29623480,The Wild Robot, Chris Sanders , United States , English , Computer Animation Survival Animation Sci-Fi ,8.3
tt14502344,They/Them, John Logan , United States , English , Psychological Horror Psychological Thriller Slasher Horror Drama Horror Mystery Thriller ,4.0
tt28015403,Heretic," Scott Beck, Bryan Woods "," United States, Canada ", English , Psychological Horror Psychological Thriller Horror Thriller ,7.3
tt20859464,The Artifice Girl, Franklin Ritch , United States , English , Artificial Intelligence Mystery Sci-Fi Thriller ,6.6
tt15181360,Rez Ball, Sydney Freeland , United States , English , Basketball Coming-of-Age Drama Sport ,6.3
tt10916810,Megalomaniac, Karim Ouelhaj , Belgium , French , Psychological Horror Horror ,5.5
tt26900526,Emesis Blue, Chad Payne , United States , English , Adult Animation Body Horror Computer Animation Supernatural Horror Zombie Horror Animation Horror Mystery Sci-Fi Thriller ,8.0
tt27131358,We Live in Time, John Crowley ," France, United Kingdom ", English , Drama Romance ,7.3
tt20114686,Femme," Sam H. Freeman, Ng Choon Ping ", United Kingdom , English , Drama Thriller ,7.3
tt14197038,The Piper, Erlingur Thoroddsen , United States , English , Horror Music Mystery ,4.6
tt11301886,Rebel Ridge, Jeremy Saulnier , United States , English , One-Person Army Action Action Crime Drama Thriller ,6.8
tt15416100,Visfot, Kookie Gulati , India , Hindi , Crime Thriller ,5.7
tt11464446,Anything's Possible, Billy Porter , United States , English , Feel-Good Romance Romantic Comedy Teen Drama Teen Romance Drama Romance ,5.7
tt33241354,Duobeje, Ruslanas Abdulajevas , Lithuania , Lithuanian , Thriller ,3.0
tt33241209,Speed 220, Harsha Bejagam , India , Telugu , Action ,7.0
tt8426926,Shamshera, Karan Malhotra , India , Hindi , Action Adventure Drama ,4.7
tt16148552,The Lost Boys, Zeno Graton ," Belgium, France ", French , Drama ,6.7
tt21810110,Bhagavanth Kesari, Anil Ravipudi , India , Telugu , Action Drama Thriller ,5.9
tt21905744,The Front Room," Max Eggers, Sam Eggers ", United States , English , Horror Thriller ,4.7
tt22180518,Disco Boy, Giacomo Abbruzzese ," France, Italy, Belgium, Poland "," French, English, Ibo, Russian, Polish ", Drama ,6.3
tt28810493,The Devil on Trial, Chris Holt , United Kingdom , English , Crime Documentary True Crime Crime Documentary Horror ,5.6
tt27487934,The Greatest of All Time, Venkat Prabhu , India , Tamil , One-Person Army Action Action Thriller ,5.9
tt26612950,The Teachers' Lounge, Ilker Çatak ," Germany, United States "," German, Turkish, Polish, English ", Psychological Drama Drama ,7.4
tt4460800,The Kitchen," Daniel Kaluuya, Kibwe Tavares "," United Kingdom, United States ", English , Dystopian Sci-Fi Adventure Drama Sci-Fi Thriller ,4.8
tt24068064,Reality, Tina Satter , United States , English , Docudrama Legal Drama Drama ,6.7
tt13350066,Thank You, Vikram K. Kumar , India , Telugu , Drama ,6.0
tt4058618,The Thicket, Elliott Lester , United States , English , Crime Drama Western ,5.7
tt15245240,The Buckingham Murders, Hansal Mehta , India ," English, Hindi ", Crime Drama Thriller ,6.9
tt15097330,Deja Vu, Arvindh Srinivasan , India , Tamil , Mystery Thriller ,6.7
tt16900880,Kill Boksoon, Byun Sung-hyun , South Korea ," Korean, Japanese ", Psychological Thriller Action Thriller ,6.6
tt8337264,Chicken Run: Dawn of the Nugget," Sam Fell, Jeff Newitt "," United Kingdom, United States, France ", English , Stop Motion Animation Adventure Animation Comedy Family ,6.4
tt13640946,Malayankunju, Sajimon Prabhakar , India , Malayalam , Drama Thriller ,6.9
tt14813150,Manodrome, John Trengove ," United Kingdom, United States ", English , Drama Thriller ,4.7
tt22480126,Berlin, Atul Sabharwal , India , Hindi , Drama Thriller ,6.9
tt15840614,Darja, Saleem Malik , India , Telugu , Action Drama ,6.5
tt26443107,The Adults, Dustin Guy Defa , United States , English , Comedy Drama ,5.7
tt13073252,The Hijacking of Flight 375, Marcus Baldini , Brazil , Portuguese , Docudrama Action Drama History Thriller ,7.3
tt15166394,Hi Five: Fun and Gun, Rajsekhar , India , Telugu , Action Comedy Drama ,7.8
tt26547864,The Conference, Patrik Eklund , Sweden , Swedish , Dark Comedy Slasher Horror Comedy Horror Mystery Thriller ,5.7
tt21296906,Achena Uttam, Atanu Bose , India , Bengali , Biography Drama ,8.4
tt31852716,Apollo 13: Survival, Peter Middleton ," United Kingdom, United States ", English , Documentary History ,7.3
tt19890316,What Happens Later, Meg Ryan , United States , English , Romantic Comedy Comedy Romance ,4.8
tt21308470,Jagannatakam, Raj Althada , India , Telugu , Drama ,7.3
tt11315808,Joker: Folie Ã  Deux, Todd Phillips ," United States, Canada ", English , Jukebox Musical Prison Drama Psychological Drama Psychological Thriller Crime Drama Musical Thriller ,5.2
tt13273800,Sun and Concrete, David Wnendt , Germany ," German, Arabic, Mandarin ", Adventure Crime Drama ,7.4
tt27534307,Speak No Evil, James Watkins ," United States, Croatia, Canada ", English , Psychological Drama Psychological Horror Psychological Thriller Drama Horror Thriller ,6.9
tt16311444,Opponent, Milad Alami ," Sweden, Norway "," Swedish, Persian ", Drama ,6.4
tt24176060,Queer, Luca Guadagnino ," Italy, United States "," English, Spanish ", Period Drama Biography Drama History Romance ,5.6
tt21867434,BlackBerry, Matt Johnson , Canada , English , Docudrama Workplace Drama Biography Comedy Drama History Financial Drama ,7.4
tt21100430,Meelo Okadu, Kuppili Srinivas , India , Telugu , Drama Family ,8.1
tt10980638,Devil's Peak, Ben Young , United States ,unknown, Adventure Crime Drama Mystery Thriller ,5.3
tt29439114,The Room Next Door, Pedro Almodóvar ," Spain, United States ", English , Drama ,7.0
tt21377766,Frogman, Anthony Cousins , United States , English , Found Footage Horror Horror ,4.9
tt11866324,Prey, Dan Trachtenberg , United States ," English, French ", Alien Invasion Monster Horror Action Adventure Horror Sci-Fi Thriller ,7.1
tt26160190,Unlocked, Kim Tae-joon , South Korea , Korean , Psychological Thriller Crime Drama Mystery Thriller ,6.4
tt14257582,Wolfs, Jon Watts ," United Kingdom, United States ", English , Crime Thriller ,6.5
tt21616574,Friday the 13th: The Awakening, Oktober Layne , United States , English , Slasher Horror Horror ,6.2
tt21093976,National Theatre Live: Prima Facie, Justin Martin , United Kingdom , English , Drama ,9.1
tt15737898,Blue Giant, Yuzuru Tachikawa , Japan , Japanese , Anime Seinen Animation Drama Music ,7.9
tt13557082,Mahaveeryar, Abrid Shine , India , Malayalam , Action Comedy Drama Fantasy ,6.1
tt14963742,Sumotherhood, Adam Deacon , United Kingdom , English , Comedy Crime Drama ,4.6
tt24082454,Perpetrator, Jennifer Reeder ," United States, France ", English , Teen Horror Horror ,4.5
tt28255598,15 Cameras, Danny Madden , United States , English , Horror ,5.3
tt20168564,Alienoid, Dong-hoon Choi , South Korea , Korean , Alien Invasion Martial Arts Sword & Sorcery Action Adventure Fantasy Sci-Fi ,6.2
tt13130948,Shehzada, Rohit Dhawan , India , Hindi , Action Comedy Drama ,4.5
tt28090490,Lumberjack the Monster, Takashi Miike , Japan , Japanese , Crime Thriller ,5.9
tt33030375,The New Year That Never Came, Bogdan Muresanu , Romania , Romanian , Drama History ,8.6
tt27657135,Saturday Night, Jason Reitman , United States , English , Docudrama Period Drama Showbiz Drama Biography Comedy Drama History ,7.4
tt13610158,The Harbinger, Andy Mitton , United States , English , Drama Horror Mystery ,5.4
tt16227044,Martha, R.J. Cutler , United States , English , Documentary ,7.2
tt27330026,Dhak Dhak, Tarun Dudeja , India , Hindi , Road Trip Drama ,6.3
tt15427980,Vaathi, Venky Atluri , India ," Tamil, Telugu ", Action Drama ,7.3
tt20215234,Conclave, Edward Berger ," United Kingdom, United States "," English, Italian, Spanish, Latin ", Conspiracy Thriller Drama Thriller ,7.7
tt15116506,Samara, Charles Joseph , India ," Tamil, Malayalam ", Sci-Fi Thriller ,7.1
tt8864596,Transformers One, Josh Cooley , United States , English , Action Epic Adventure Epic Computer Animation Fantasy Epic Sci-Fi Epic Space Sci-Fi Action Adventure Animation Family ,7.7
tt18327788,Superpower," Aaron Kaufman, Sean Penn ", United States ," English, Ukrainian ", Military Documentary Documentary ,5.9
tt13859494,Guthlee Ladoo, Ishrat R. Khan , India , Hindi , Drama ,7.6
tt24342088,Christy, Alvin Henry , India , Malayalam , Comedy Drama Romance ,4.8
tt31064841,Piece by Piece, Morgan Neville ," United States, Denmark ", English , Computer Animation Jukebox Musical Pop Musical Animation Biography Comedy Family Musical ,7.0
tt13786042,"Relax, I'm from the Future", Luke Higginson , Canada , English , Comedy Sci-Fi ,5.4
tt1723808,Reagan, Sean McNamara , United States , English , Docudrama Biography Drama History ,6.2
tt21338696,Vinaro Bhagyamu Vishnu Katha, Murali Kishor Abburu , India , Telugu , Action Comedy Drama Romance ,6.7
tt12616480,Slingshot, Mikael Håfström ," Hungary, Indonesia, United States ", English , Space Sci-Fi Sci-Fi Thriller ,5.7
tt26744184,Chaos, G.V Prasad , India , Kannada , Action Mystery Thriller ,7.9
tt27706855,Laughing Buddha, Bharath Raj , India , Kannada , Comedy ,7.4
tt26425683,j-hope IN THE BOX, Park Jun-soo , South Korea , Korean , Documentary Music ,8.4
tt16751646,How Is That for a Monday?, Sripal Sama , United States , English , Thriller ,7.3
tt31639439,Bharathanatyam, Krishnadas Murali , India , Malayalam , Comedy ,6.7
tt8096846,White Plastic Sky," Tibor Bánóczki, Sarolta Szabó "," Hungary, Slovakia "," Hungarian, French ", Animation Drama Romance Sci-Fi ,6.7
tt12810902,The Moderator, Zhor Fassi-Fihri ," Morocco, United States ", English , Action Drama Thriller ,3.3
tt33075815,Kaveri, Rajesh Nellore , India ,unknown, Action ,10.0
tt31962330,Sambavasthalathu Ninnum, Sinto David , India , Malayalam , Drama ,7.0
tt27689950,A Wedding Story, Abhinav Pareek , India , Hindi , Horror ,5.3
tt29429288,Neethone Nenu, Anji Ram , India , Telugu , Drama Mystery Romance ,5.7
tt33268763,Seetharam Sitralu, Naga Sasidhar Reddy , India ,unknown, Comedy ,8.3
tt21926684,Bakasuran, Mohan G. , India , Tamil , Action ,6.2
tt12338246,Death Count, Michael Su , United States ,unknown, Horror ,4.7
tt32130925,Nenu Keerthana, Chimata Ramesh Babu , India , Telugu , Action Comedy Drama Horror ,9.0
tt6689014,She Came to Me, Rebecca Miller , United States , English , Quirky Comedy Romantic Comedy Comedy Drama Music Romance ,6.0
tt10164206,The Irish Connection, Danny Patrick , United Kingdom , English , Action Adventure ,3.5
tt26757462,Hellboy: The Crooked Man, Brian Taylor ," United States, United Kingdom, Germany, Bulgaria ", English , Monster Horror Superhero Supernatural Horror Witch Horror Zombie Horror Action Horror ,4.5
tt12965390,Perfect Addiction, Castille Landon ," United States, Germany ", English , Action Drama Romance Sport ,5.5
tt10954984,Nope, Jordan Peele ," Canada, Japan, United States "," English, Spanish ", Alien Invasion Monster Horror Supernatural Horror Horror Mystery Sci-Fi Thriller ,6.8
tt12972134,Hounds of War, Isaac Florentine ," Malta, United States ", English , Action Drama ,4.5
tt16058988,Raakshasa Kaavyam, Sriman Keerthi , India , Telugu , Action Crime Thriller ,7.7
tt10954600,Ant-Man and the Wasp: Quantumania, Peyton Reed ," United States, Australia, Canada ", English , Superhero Action Adventure Comedy Sci-Fi ,6.0
tt12593682,Bullet Train, David Leitch ," United States, Japan "," English, Japanese, Spanish, Russian ", One-Person Army Action Action Comedy Thriller ,7.3
tt23806182,Naughty, Dmitriy Suvorov , Russia , Russian , Drama Romance ,4.8
tt16427398,Dark Nature, Berkley Brady , Canada , English , Horror ,4.4
tt25602750,The Girl Who Escaped: The Kara Robinson Story, Simone Stock , United States , English , Crime Drama Thriller ,6.2
tt12573454,Sharper, Benjamin Caron , United States , English , Psychological Drama Crime Drama Thriller ,6.7
tt32728672,Kaalam raasina kathalu, MNV Sagar , India , Telugu , Drama ,8.3
tt15840674,Madhurapudi Gramam Ane Nenu, Mallikarjuna Malli , India , Telugu , Crime ,8.1
tt15333984,Somebody I Used to Know, Dave Franco , United States , English , Feel-Good Romance Comedy Romance ,5.7
tt12823454,Your Place or Mine, Aline Brosh McKenna , United States , English , Comedy Romance ,5.7
tt25405130,Dada, Ganesh K. Babu , India ," Tamil, Telugu ", Drama Family Romance ,8.1
